ID,Account 18 Digit ID,Account Name,Parent ID,Parent Name
5588,001o000000ivYu4AAE,East-Central Iowa Rural Elec Coop,,
8599,001o000000ivYU3AAM,"Hill City, City of",,
5598,001o000000ivYu3AAE,East Central Oklahoma Elec Coop Inc,,
8610,001o000000ivYU2AAM,"Hinton, City of",,
8620,001o000000ivYU1AAM,"HILCO Electric Cooperative, Inc.",,
5605,001o000000ivYu1AAE,Eastern Iowa Light & Power Coop,,
5609,001o000000ivYu0AAE,"Eastern Maine Electric Co-op, Inc.",,
8629,001o000000ivYTzAAM,"Hillsboro, City of",,
5625,001o000000ivYtzAAE,Easton Utilities,,
5630,001o000000ivYtyAAE,"Eaton Rapids, City of",,
12928,001o000000ivYTYAA2,Morgan City Corporation,,
8632,001o000000ivYTxAAM,"Hill County Electric Coop, Inc",,
5631,001o000000ivYtxAAE,"Eatonville, Town of",,
5655,001o000000ivYtuAAE,Edinburg Municipal Utilities,,
5656,001o000000ivYttAAE,Edgecombe-Martin County EMC,,
5661,001o000000ivYtrAAE,"Edmond, City of",,
5686,001o000000ivYtqAAE,"El Dorado Springs, City of",,
5692,001o000000ivYtpAAE,"Eitzen, City of",,
5701,001o000000ivYtoAAE,El Paso Electric,,
13388,001o000000ivYTOAA2,Nephi City Corp.,,
13482,001o000000ivYTNAA2,New River Light & Power Co.,,
15433,001o000000ivYtlAAE,"Prosperity, Town of",,
15444,001o000000ivYtkAAE,Provo City Corporation,,
5794,001o000000ivYTKAA2,"Elkton, Town of",,
15460,001o000000ivYtjAAE,Proctor Public Utilities Comm,,
5795,001o000000ivYTJAA2,"Elsmore, City of",,
5796,001o000000ivYTIAA2,"Ellaville, City of",,
15477,001o000000ivYthAAE,Public Service Electric & Gas,,
5802,001o000000ivYTHAA2,"Ellinwood, City of",,
5827,001o000000ivYTGAA2,"Ellsworth, City of",,
15500,001o000000ivYtfAAE,Puget Sound Energy,,
15515,001o000000ivYteAAE,Purcell City of,,
8677,001o000000ivYTEAA2,"Hobgood, Town of",,
11571,001o000000ivYTdAAM,Manitowoc Public Utilities,,
8700,001o000000ivYTCAA2,Hohokam Irr & Drain Dist,,
8703,001o000000ivYTBAA2,"Hoisington, City of",,
8715,001o000000ivYTAAA2,"Holden, Town of (MA)",,
8723,001o000000ivYT9AAM,Holland Board of Public Works,,
8751,001o000000ivYT7AAM,"Holly, Town of",,
8773,001o000000ivYT6AAM,Holy Cross Energy,,
8774,001o000000ivYT5AAM,Holyoke City of,,
8781,001o000000ivYT3AAM,"Holyrood, City of",,
8799,001o000000ivYT0AAM,Hominy City of,,
2931,001o000000ivYsZAAU,"Campbell, Village of",,
8824,001o000000ivYSzAAM,M J M Electric Cooperative Inc,,
5730,001o000000ivYsXAAU,"Elberton, City of",,
5744,001o000000ivYsWAAU,"Electra, City of",,
5762,001o000000ivYsVAAU,"Elk Creek, Village of",,
5896,001o000000ivYSVAA2,"Enfield, Town of",,
5771,001o000000ivYsUAAU,"Elk Point, City of",,
5915,001o000000ivYSUAA2,"Enosburg Falls, Village of",,
5773,001o000000ivYsTAAU,Elk River Municipal Utilities,,
40433,001o000000ivYSTAA2,"Enterprise, City of",,
5780,001o000000ivYsRAAU,Elkhorn Rural Public Pwr Dist,,
2774,001o000000ivYsrAAE,CMS Electric Coop Inc,,
9879,001o000000ivYsQAAU,City Water and Light Plant,,
15202,001o000000ivYSqAAM,Ponca City Energy,,
2776,001o000000ivYsqAAE,Cairo Public Utility Company,,
9897,001o000000ivYsPAAU,"King Cove, City of",,
2800,001o000000ivYspAAE,"Caldwell, City of",,
9922,001o000000ivYsOAAU,Jump River Electric Coop Inc,,
2809,001o000000ivYsoAAE,"Callender, City of",,
5945,001o000000ivYSOAA2,"Erath, City of",,
9928,001o000000ivYsNAAU,"Julesburg, City of",,
2821,001o000000ivYsnAAE,Caliente City of,,
5957,001o000000ivYSMAA2,Erie City of,,
5964,001o000000ivYSLAA2,"Escambia River Elec Coop, Inc",,
9964,001o000000ivYsKAAU,Kenergy Corp,,
16195,001o000000ivYSkAAM,Rock Hill Utilities,,
2859,001o000000ivYsiAAE,"Callaway, Village of",,
8847,001o000000ivYSIAA2,"Hopkinton, City of",,
8871,001o000000ivYSHAA2,"Horton, City of",,
2888,001o000000ivYsgAAE,"Cambridge, City of",,
8883,001o000000ivYSGAA2,Houlton Water Company,,
2890,001o000000ivYsfAAE,"Camden, City of",,
8884,001o000000ivYSFAA2,Terrebonne Parish Consol Gov't,,
2900,001o000000ivYseAAE,"Cameron, City of",,
8896,001o000000ivYSEAA2,"Houston, City of",,
17264,001o000000ivYSdAAM,Sioux Center Municipal Utilities,,
8898,001o000000ivYSDAA2,Houston County Elec Coop Inc,,
2910,001o000000ivYscAAE,"Camilla, City of",,
8901,001o000000ivYSCAA2,CenterPoint Energy,,
2911,001o000000ivYsbAAE,"Canadian Valley Elec Coop, Inc",,
8911,001o000000ivYSBAA2,Howard Electric Coop,,
5850,001o000000ivYSaAAM,"Emerson, City of",,
8919,001o000000ivYSAAA2,"Howard, City of",,
8934,001o000000ivYS9AAM,"Howell-Oregon Elec Coop, Inc",,
9011,001o000000ivYS3AAM,"Hugoton, City of",,
9025,001o000000ivYS2AAM,"Hunnewell, City of",,
9995,001o000000ivYs2AAE,Kanosh Town Corporation,,
9067,001o000000ivYS0AAM,"Hope, City of",,
9088,001o000000ivYRzAAM,Huntingburg City of,,
6052,001o000000ivYRZAA2,"Evergreen, City of",,
6127,001o000000ivYRXAA2,"Fairbank, City of",,
18206,001o000000ivYRwAAM,South Utah Valley Electric Service District,,
6130,001o000000ivYRWAA2,"Fairburn, City of",,
6132,001o000000ivYRVAA2,"Fairbury, City of",,
6136,001o000000ivYRUAA2,Fairmont Village of,,
18125,001o000000ivYRtAAM,Stillwater Electric Utility,,
6138,001o000000ivYRTAA2,"Fairfax, City of",,
6141,001o000000ivYRSAA2,"Fairfield, City of",,
6145,001o000000ivYRRAA2,Fairhope City of,,
6149,001o000000ivYRQAA2,"Ellensburg, City of",,
6151,001o000000ivYRPAA2,Fairmont Public Utilities Comm,,
6152,001o000000ivYROAA2,"Fairview, City of",,
6155,001o000000ivYRNAA2,"Farmers Electric Company, Ltd",,
6157,001o000000ivYRMAA2,"Faith, City of",,
9130,001o000000ivYRIAA2,Hutchinson Utilities Comm,,
9144,001o000000ivYRHAA2,Hyde Park Village of,,
9187,001o000000ivYRFAA2,Idaho Falls Power,,
5995,001o000000ivYReAAM,"Estelline, City of",,
9188,001o000000ivYREAA2,"I-N-N Electric Coop, Inc",,
9186,001o000000ivYRDAA2,Idaho Power Company,,
5998,001o000000ivYRcAAM,"Estherville, City of",,
9192,001o000000ivYRCAA2,Igiugig Electric Company,,
9209,001o000000ivYR9AAM,Illinois Electric Cooperative,,
2964,001o000000ivYr2AAE,Cannelton Utilities,,
2974,001o000000ivYr1AAE,Canton Municipal Utilities,,
2982,001o000000ivYr0AAE,Cape Hatteras Electric Cooperative,,
10066,001o000000ivYqZAAU,K C Electric Association,,
2985,001o000000ivYqzAAE,"Capital Electric Cooperative, Inc.",,
10071,001o000000ivYqYAAU,Kauai Island Utility Cooperative,,
2986,001o000000ivYqyAAE,"Cam Wal Electric Coop, Inc",,
10089,001o000000ivYqXAAU,Keewatin Public Utilities,,
10144,001o000000ivYqWAAU,Kennebunk Light & Power Dist,,
3029,001o000000ivYqwAAE,Crlisle City of,,
10152,001o000000ivYqVAAU,"Kennett, City of",,
3037,001o000000ivYqvAAE,Carlyle City of,,
10153,001o000000ivYqUAAU,KEM Electric Coop Inc,,
10172,001o000000ivYqTAAU,"Marathon, City of",,
10179,001o000000ivYqSAAU,Kenyon Municipal Utilities,,
9217,001o000000ivYQsAAM,"Imperial, City of",,
3082,001o000000ivYqsAAE,Carrollton Board of Public Wks,,
6172,001o000000ivYQSAA2,"Fallon, City of",,
10181,001o000000ivYqRAAU,Keosauqua Municipal Light & Pwr,,
9231,001o000000ivYQrAAM,"Independence, City of",,
27599,001o000000ivYqrAAE,Carroll County REMC,,
10210,001o000000ivYqQAAU,Ketchikan Public Utilities,,
3107,001o000000ivYqqAAE,Carteret-Craven El Member Corp,,
6178,001o000000ivYQQAA2,"Falmouth, City of",,
6182,001o000000ivYQPAA2,"Farmers Electric Cooperative, Inc",,
6183,001o000000ivYQOAA2,"Fayette Electric Co-op, Inc.",,
3113,001o000000ivYqnAAE,"Carthage, City of",,
6192,001o000000ivYQNAA2,"Farmer City, City of",,
3137,001o000000ivYqlAAE,Cascade Municipal Utilities,,
6203,001o000000ivYQLAA2,Farmersville City of,,
3153,001o000000ivYqjAAE,"Casey, City of",,
6205,001o000000ivYQJAA2,"Farmington, City of",,
10009,001o000000ivYqiAAE,"Karnes Electric Cooperative, Inc.",,
10012,001o000000ivYqhAAE,Kay Electric Coop,,
6209,001o000000ivYQHAA2,"Farmville, Town of",,
6210,001o000000ivYQGAA2,"Farnhamville, City of",,
10025,001o000000ivYqfAAE,"Kaplan, City of",,
6231,001o000000ivYQFAA2,"Fayette, City of",,
6235,001o000000ivYQEAA2,Public Works Comm-City of Fayetteville,,
10037,001o000000ivYqdAAE,"Kasota, City of",,
10040,001o000000ivYqcAAE,"Kasson, City of",,
6272,001o000000ivYQCAA2,"FEM Electric Assn, Inc",,
6276,001o000000ivYQBAA2,"Ferdinand, Town of",,
10063,001o000000ivYqaAAE,Kaysville City Corporation,,
9274,001o000000ivYQAAA2,"Indianola, City of",,
9275,001o000000ivYQ9AAM,Indianola Municipal Utilities,,
9292,001o000000ivYQ7AAM,Inter County Energy Coop Corp,,
9416,001o000000ivYQ5AAM,Ipnatchiaq Electric Company,,
9418,001o000000ivYQ3AAM,"Iola, City of",,
9422,001o000000ivYQ2AAM,J-A-C Electric Coop Inc,,
9425,001o000000ivYQ1AAM,Iowa Lakes Electric Coop,,
9431,001o000000ivYQ0AAM,Irwin Electric Membership Corp,,
6297,001o000000ivYPZAA2,Ferry County PUD,,
9463,001o000000ivYPyAAM,"Isabel, City of",,
9472,001o000000ivYPxAAM,"Itta Bena, City of",,
17492,001o000000ivYpwAAE,SOCORRO ELECTRIC COOPERATIVE,,
9541,001o000000ivYPvAAM,"Iuka, City of",,
6335,001o000000ivYPVAA2,"Firelands Electric Coop, Inc",,
6369,001o000000ivYPTAA2,Fishers Island Utility Co Inc,,
6380,001o000000ivYPRAA2,Fitzgerald Wtr Lgt & Bond Comm,,
3168,001o000000ivYpQAAU,"Castroville, City of",,
3186,001o000000ivYpOAAU,"Cavalier, City of",,
6417,001o000000ivYPOAA2,"Flora, City of",,
3191,001o000000ivYpNAAU,"Cawker City, City of",,
6418,001o000000ivYPNAA2,"Fleming, Town of",,
3203,001o000000ivYpMAAU,Cedar Falls Utilities,,
6425,001o000000ivYPMAA2,Flora Utilities,,
3205,001o000000ivYpLAAU,Cedar-Knox Public Power Dist,,
6427,001o000000ivYPLAA2,"Floresville, City of",,
6431,001o000000ivYPKAA2,"Flint Hills Rural E C A, Inc",,
3222,001o000000ivYpJAAU,Central Alabama Electric Cooperative,,
6442,001o000000ivYPJAA2,Fleming-Mason Energy Coop Inc,,
3235,001o000000ivYpGAAU,"Central City, City of",,
9616,001o000000ivYPCAA2,Beaches Energy Services,,
9617,001o000000ivYPBAA2,JEA,,
9646,001o000000ivYP9AAM,"Jamestown, Town of",,
9650,001o000000ivYP8AAM,Janesville City of,,
10260,001o000000ivYp8AAE,"Kimball, City of",,
9666,001o000000ivYP7AAM,Jay County Rural E M C,,
10265,001o000000ivYp7AAE,"Kimballton, City of",,
9668,001o000000ivYP5AAM,"Jasper-Newton Elec Coop, Inc",,
10320,001o000000ivYp5AAE,"Kingfisher, City of",,
9682,001o000000ivYP4AAM,"Jefferson Davis Elec Coop, Inc",,
10321,001o000000ivYp4AAE,Kingman City of,,
9689,001o000000ivYP3AAM,Jefferson Electric Member Corp,,
13027,001o000000ivYP2AAM,"Jemez Mountains Elec Coop, Inc",,
10326,001o000000ivYp2AAE,Kittitas County PUD,,
10329,001o000000ivYp1AAE,"Kingsbury Electric Cooperative, Inc.",,
9732,001o000000ivYP0AAM,"Jetmore, City of",,
10345,001o000000ivYp0AAE,"Kinston, City of",,
9734,001o000000ivYOzAAM,Jewett City City of,,
10351,001o000000ivYozAAE,"Kiowa, City of",,
10359,001o000000ivYoyAAE,Kirbyville Light & Power Co,,
6579,001o000000ivYOYAA2,"Forest City, City of",,
9777,001o000000ivYOxAAM,"Johnson, City of",,
10370,001o000000ivYoxAAE,"Kirkwood, City of",,
6580,001o000000ivYOXAA2,"Forest City, Town of",,
10376,001o000000ivYowAAE,Kissimmee Utility Authority,,
10378,001o000000ivYovAAE,"Kit Carson Electric Cooperative, Inc",,
6598,001o000000ivYOVAA2,"Forsyth, City of",,
10393,001o000000ivYouAAE,Klickitat PUD,,
10407,001o000000ivYotAAE,"Knightstown, Town of",,
6611,001o000000ivYOTAA2,Fort Belknap Electric Coop Inc,,
6615,001o000000ivYOSAA2,"Fort Pierre, City of",,
10451,001o000000ivYorAAE,"Kotzebue Electric Association., Inc.",,
6617,001o000000ivYORAA2,Fort Valley Utility Comm,,
10491,001o000000ivYoqAAE,Kwig Power Company,,
6618,001o000000ivYOQAA2,"Fort Supply, Town of",,
6638,001o000000ivYOPAA2,"Fountain, City of",,
6709,001o000000ivYONAA2,Easley Combined Utility System,,
9806,001o000000ivYOLAA2,Johnson Village of,,
9832,001o000000ivYOKAA2,Kuiggluum Kallugvia,,
6472,001o000000ivYOeAAM,"Floydada, City of",,
6491,001o000000ivYOdAAM,Foley Board of Utilities,,
6496,001o000000ivYOcAAM,"Fonda, City of",,
6501,001o000000ivYObAAM,"Fontanelle, City of",,
6509,001o000000ivYOaAAM,"Fort Laramie, Town of",,
6722,001o000000ivYO0AAM,Franklin Rural Electric Cooperative,,
6718,001o000000ivYNzAAM,"Franklin, City of",,
3282,001o000000ivYnYAAU,"Central Texas Elec Coop, Inc",,
6750,001o000000ivYNyAAM,"Frederick, City of",,
3287,001o000000ivYnXAAU,"Central Valley Electric Cooperative, Inc.",,
3291,001o000000ivYnVAAU,Central Virginia Electric Coop,,
6761,001o000000ivYNuAAM,Fredericktown City of,,
3294,001o000000ivYnTAAU,"Centralia, City of",,
6753,001o000000ivYNtAAM,"Fredonia, City of",,
6764,001o000000ivYNsAAM,Freeburg Village of,,
3298,001o000000ivYnQAAU,"Centuria, Village of",,
6779,001o000000ivYNqAAM,Fremont City of,,
3314,001o000000ivYnPAAU,"Chariton Valley Elec Coop, Inc",,
6780,001o000000ivYNpAAM,"Fremont, Town of",,
3323,001o000000ivYnOAAU,"Chalmers, Town of",,
6784,001o000000ivYNoAAM,French Broad Elec Member Corp,,
3329,001o000000ivYnNAAU,"Chambersburg, Bourough of",,
6793,001o000000ivYNnAAM,"Friend, City of",,
3355,001o000000ivYnMAAU,"Chanute, City of",,
6804,001o000000ivYNlAAM,Frontier Power Company,,
6839,001o000000ivYNkAAM,"Fulton, City of",,
6848,001o000000ivYNjAAM,Fulton County Rural E M C,,
10538,001o000000ivYnIAAU,"La Plata, City of",,
10550,001o000000ivYnGAAU,McCook Public Power District,,
10558,001o000000ivYnFAAU,"LaCreek Electric Assn, Inc",,
10559,001o000000ivYnEAAU,"La Crosse, City of",,
3265,001o000000ivYneAAE,Cleco Power LLC,,
10562,001o000000ivYnDAAU,Lagrange County Rural E M C,,
10568,001o000000ivYnCAAU,Ladoga Town of,,
3268,001o000000ivYncAAE,Central Missouri Elec Coop Inc,,
10573,001o000000ivYnBAAU,"Hildreth, Village of",,
10585,001o000000ivYn9AAE,"La Grange, City of",,
10586,001o000000ivYn8AAE,La Grange Town of,,
10596,001o000000ivYn6AAE,"Lake Crystal, City of",,
10599,001o000000ivYn5AAE,"Lake Region Electric Coop, Inc",,
10606,001o000000ivYn3AAE,"Lake Mills, City of",,
10608,001o000000ivYn2AAE,Lake Park City of,,
3437,001o000000ivYlZAAU,"Cherryville, City of",,
3445,001o000000ivYlYAAU,"Chester, Village of",,
3447,001o000000ivYlXAAU,"Chester, Town of",,
3454,001o000000ivYlWAAU,"Chetopa, City of",,
3465,001o000000ivYlUAAU,Chitina Electric Inc,,
3470,001o000000ivYlTAAU,Cherokee County Elec Coop Assn,,
10617,001o000000ivYlPAAU,"Lake View, City of",,
10620,001o000000ivYlNAAU,"Lake Worth, City of",,
3356,001o000000ivYlmAAE,"Ceylon, City of",,
3366,001o000000ivYllAAE,"Chapman, City of",,
3373,001o000000ivYlkAAE,"Chappell, City of",,
19876,001o000000ivYLKAA2,Dominion Virginia Power,,
3384,001o000000ivYljAAE,"Charlevoix, City of",,
3400,001o000000ivYliAAE,"Chaska, City of",,
10622,001o000000ivYlHAAU,"Lakefield, City of",,
3406,001o000000ivYlhAAE,"Chattahoochee, City of",,
3415,001o000000ivYlfAAE,"Chelsea, Village of",,
10627,001o000000ivYlEAAU,Lakeview Light & Power,,
3420,001o000000ivYleAAE,"Cheney, City of",,
10629,001o000000ivYlDAAU,"Lakota, City of",,
3422,001o000000ivYlcAAE,"Chefornak, City of",,
10650,001o000000ivYlBAAU,"Lamoni, City of",,
3435,001o000000ivYlbAAE,"Cherry-Todd Electric Coop, Inc",,
10656,001o000000ivYlAAAU,Lampasas City of,,
3436,001o000000ivYlaAAE,Cherryland Electric Coop Inc,,
10669,001o000000ivYl9AAE,Landis Town of,,
10687,001o000000ivYl8AAE,"Lanett, City of",,
10697,001o000000ivYl7AAE,Lake Country Power,,
10706,001o000000ivYl4AAE,"Larchwood, City of",,
56224,001o000000ivYKFAA2,"Rancho Cucamonga, City of",,
10798,001o000000ivYk4AAE,Lawrenceburg Municipal Utils,,
10800,001o000000ivYk3AAE,"Lawrenceville, City of",,
10817,001o000000ivYk1AAE,Lea County Electric Cooperative,,
10857,001o000000ivYjyAAE,"Lee County Electric Coop, Inc",,
10879,001o000000ivYjxAAE,Lehi City Corporation,,
3633,001o000000ivYjVAAU,"McLaughlin, City of",,
10886,001o000000ivYjvAAE,"Leigh, Village of",,
3634,001o000000ivYjUAAU,"Nixa, City of",,
10892,001o000000ivYjuAAE,"Leland, City of",,
3641,001o000000ivYjTAAU,"Claiborne Electric Coop, Inc",,
10908,001o000000ivYjtAAE,"Lenox, City of",,
3644,001o000000ivYjSAAU,Clallam County PUD#1,,
10944,001o000000ivYjsAAE,Lewis County PUD,,
10716,001o000000ivYjRAAU,"Larsen Bay, City of",,
10961,001o000000ivYjrAAE,Lewisville City of,,
10724,001o000000ivYjQAAU,Lassen Municipal Utilities District,,
10962,001o000000ivYjqAAE,Lewis County Rural E C A,,
10728,001o000000ivYjPAAU,"Lane-Scott Electric Coop, Inc",,
10730,001o000000ivYjOAAU,Las Animas City of,,
10760,001o000000ivYjNAAU,"Laurel, City of",,
10767,001o000000ivYjMAAU,"Linneus, City of",,
10977,001o000000ivYjmAAE,"Liberal, City of",,
21526,001o000000ivYjLAAU,"Laurens, City of",,
10978,001o000000ivYjlAAE,Levan Town Corporation,,
10776,001o000000ivYjKAAU,"Lavallette, Bourough of",,
3477,001o000000ivYjkAAE,Chicopee City of,,
10777,001o000000ivYjJAAU,"Laverne, Town of",,
10784,001o000000ivYjIAAU,"Lawler, City of",,
3486,001o000000ivYjiAAE,Chillicothe Municipal Utils,,
13697,001o000000ivYjHAAU,North Central Power Co Inc,,
3495,001o000000ivYjhAAE,Chimney Rock Public Power Dist,,
13698,001o000000ivYjGAAU,North Central Public Pwr Dist,,
3498,001o000000ivYjgAAE,Chippewa Valley Electric Coop,,
13704,001o000000ivYjEAAU,"North Western Elec Coop, Inc",,
13718,001o000000ivYjDAAU,"North Little Rock, City of",,
3522,001o000000ivYjdAAE,Chugach Electric Association,,
13730,001o000000ivYjCAAU,"North St Paul, City of",,
14062,001o000000ivYjBAAU,"Northeast Oklahoma Electric Coop, Inc",,
3527,001o000000ivYjbAAE,"Choctaw Electric Cooperative, Inc.",,
3535,001o000000ivYjaAAE,"Cimarron, City of",,
13739,001o000000ivYj9AAE,Northeast Nebraska P P D,,
13750,001o000000ivYj8AAE,"Northern Electric Coop, Inc",,
11014,001o000000ivYi8AAE,"Lighthouse Electric Coop, Inc",,
11017,001o000000ivYi7AAE,"Lincoln Center, City of",,
11018,001o000000ivYi6AAE,Lincoln Electric System,,
11040,001o000000ivYi5AAE,"Lindsborg, City of",,
3739,001o000000ivYhYAAU,Clearwater Power Company,,
11055,001o000000ivYhyAAE,"Linton, City of",,
11058,001o000000ivYhxAAE,"Lindsay, City of",,
11064,001o000000ivYhwAAE,Litchfield Public Utilities,,
3804,001o000000ivYhVAAU,Clinton Combined Utility Sys,,
3806,001o000000ivYhUAAU,"Clinton County Elec Coop, Inc",,
11099,001o000000ivYhuAAE,"Lingle, Town of",,
17832,001o000000ivYHtAAM,Snapping Shoals EMC,,
11103,001o000000ivYhtAAE,"Llano, City of",,
11119,001o000000ivYhsAAE,"Lockhart, City of",,
13756,001o000000ivYhRAAU,Northern Indiana Public Service Company,,
11121,001o000000ivYhrAAE,Lockwood Water & Light Company,,
13757,001o000000ivYhQAAU,North Plains Electric Coop Inc,,
11122,001o000000ivYhqAAE,"Lodgepole, City of",,
13758,001o000000ivYhPAAU,"Northern Lights, Inc",,
11135,001o000000ivYhoAAE,Logan City Light & Power,,
11141,001o000000ivYhnAAE,"Long Grove, City of",,
13789,001o000000ivYhLAAU,"Northfield, Village of",,
11171,001o000000ivYhlAAE,PSEG Long Island,,
3687,001o000000ivYhjAAE,Clark Energy Coop Inc,,
13807,001o000000ivYhIAAU,"Northwestern Electric Cooperative, Inc.",,
13815,001o000000ivYhHAAU,Northwestern Wisconsin Elec Co,,
3702,001o000000ivYhhAAE,Clarksdale Public Utilities,,
13816,001o000000ivYhGAAU,"Northwood, City of",,
13819,001o000000ivYhFAAU,"Norton, City of",,
3705,001o000000ivYhfAAE,Clarksville Light & Water Co,,
13825,001o000000ivYhEAAU,Norwalk Third Taxing District,,
3710,001o000000ivYheAAE,"Clay Center, City of",,
3757,001o000000ivYhdAAE,"Clay Electric Cooperative, Inc.",,
13838,001o000000ivYhCAAU,"Northfork Electric Coop, Inc",,
3716,001o000000ivYhcAAE,Clay-Union Electric Corp,,
13839,001o000000ivYhBAAU,"Norwood, City of",,
13853,001o000000ivYhAAAU,Oahe Electric Coop Inc,,
13870,001o000000ivYh9AAE,"Nushagak Electric Coop, Inc",,
11196,001o000000ivYg9AAE,"Littleton, Town of",,
11200,001o000000ivYg8AAE,"Lorain-Medina REC, Inc.",,
11203,001o000000ivYg7AAE,Logan County Coop Power & Light,,
11204,001o000000ivYg6AAE,Los Alamos County Utilities Dept.,,
11205,001o000000ivYg5AAE,"Lucama, Town of",,
11206,001o000000ivYg4AAE,"Mulberry, City of",,
11207,001o000000ivYg3AAE,"Muscotah, City of",,
11211,001o000000ivYg1AAE,Lost River Electric Coop Inc,,
11228,001o000000ivYg0AAE,"Louisburg, Town of",,
13936,001o000000ivYfYAAU,Oakdale Electric Cooperative,,
11250,001o000000ivYfyAAE,Loup Valleys Rural P P D,,
13948,001o000000ivYfXAAU,"Oberlin, City of",,
11251,001o000000ivYfxAAE,Loup River Public Power Dist,,
13950,001o000000ivYfVAAU,"Obetz, Village of",,
11268,001o000000ivYfvAAE,"Lowell, City of",,
13955,001o000000ivYfUAAU,"Ocala, City of",,
11273,001o000000ivYfuAAE,Lower Valley Energy Inc,,
11291,001o000000ivYftAAE,Lumbee River Elec Member Corp,,
13993,001o000000ivYfRAAU,Oglesby City of,,
3815,001o000000ivYfrAAE,"Coatesville, Town of",,
3828,001o000000ivYfqAAE,Cloverland Electric Cooperative,,
3839,001o000000ivYfpAAE,Coahoma Electric Power Assn,,
14012,001o000000ivYfOAAU,"Ohop Mutual Light Company, Inc",,
14022,001o000000ivYfNAAU,"Oak City, Town of",,
14054,001o000000ivYfMAAU,"Oak Creek, Town of",,
3850,001o000000ivYfmAAE,"Codington-Clark Elec Coop, Inc",,
14055,001o000000ivYfLAAU,Okanogan County PUD,,
3881,001o000000ivYflAAE,"Cody, City of",,
14057,001o000000ivYfKAAU,Okeene Public Works Authority,,
4294,001o000000ivYfkAAE,"Coffeyville, City of",,
3900,001o000000ivYfjAAE,"Coggon, City of",,
3913,001o000000ivYfiAAE,"Colby, City of",,
14074,001o000000ivYfHAAU,"Okanogan County Elec Coop, Inc",,
3931,001o000000ivYfgAAE,Coles-Moultrie Electric Coop,,
3938,001o000000ivYffAAE,"Coleman County Elec Coop, Inc",,
3989,001o000000ivYfdAAE,Colorado Springs Utilities,,
3990,001o000000ivYfcAAE,Colorado River Indian Irr Proj,,
11298,001o000000ivYeIAAU,Lyon Rural Electric Coop,,
11299,001o000000ivYeHAAU,"Lucas, City of",,
11306,001o000000ivYeGAAU,"Luray, City of",,
11316,001o000000ivYeFAAU,"Luling, City of",,
11330,001o000000ivYeEAAU,"Lusk, Town of",,
11332,001o000000ivYeDAAU,"Luverne, City of",,
11334,001o000000ivYeBAAU,"Lyon-Coffey Electric Coop, Inc",,
11345,001o000000ivYeAAAU,Lyon-Lincoln Electric Coop Inc,,
11360,001o000000ivYe8AAE,"MacClesfield, Town of",,
11364,001o000000ivYe7AAE,"Lyntegar Electric Cooperative, Inc.",,
11424,001o000000ivYe5AAE,"Mabel, City of",,
11463,001o000000ivYe4AAE,Macon Electric Cooperative,,
11470,001o000000ivYe3AAE,"Maddock, City of",,
11476,001o000000ivYe1AAE,"Madison, Bourough of",,
14156,001o000000ivYdZAAU,Ontonagon County R E A,,
4040,001o000000ivYdyAAE,Calhoun County Electric Coop Assn.,,
14164,001o000000ivYdXAAU,"Orangeburg, City of",,
4041,001o000000ivYdxAAE,"Columbia Rural Electric Association, Inc.",,
14170,001o000000ivYdWAAU,Orcas Power & Light Co-op,,
14172,001o000000ivYdVAAU,"Ord, City of",,
14192,001o000000ivYdSAAU,Osage Valley Electric Co-op Assn.,,
4078,001o000000ivYdsAAE,"Comanche, City of",,
4091,001o000000ivYdrAAE,"Commerce, City of",,
14198,001o000000ivYdQAAU,Price Municipal Corporation,,
4150,001o000000ivYdnAAE,Concord City of,,
4160,001o000000ivYdmAAE,Callaway Electric Cooperative,,
14103,001o000000ivYdiAAE,Olive Hill City of,,
14107,001o000000ivYdhAAE,"Olivia, City of",,
14124,001o000000ivYdgAAE,"Olyphant, Bourough of",,
14127,001o000000ivYdeAAE,Omaha Public Power District,,
14132,001o000000ivYddAAE,"Onawa, City of",,
14138,001o000000ivYdcAAE,"Onida, City of",,
14146,001o000000ivYdbAAE,"Opelika, City of",,
11572,001o000000ivYcZAAU,Mankato City of,,
11609,001o000000ivYcWAAU,"Mapleton, City of",,
11626,001o000000ivYcSAAU,"Marceline, City of",,
11643,001o000000ivYcRAAU,Marias River Electric Coop Inc,,
4247,001o000000ivYcQAAU,Consolidated Water Power Co.,,
4262,001o000000ivYcOAAU,Cooke County Electric Co-op Assn.,,
4280,001o000000ivYcNAAU,Conway Corporation,,
4295,001o000000ivYcMAAU,Comanche County Electric Coop Assoc.,,
4296,001o000000ivYcLAAU,"Cookson Hills Electric Cooperative, Inc.",,
4304,001o000000ivYcKAAU,"Corwith, City of",,
4305,001o000000ivYcJAAU,"Coon Rapids, City of",,
11479,001o000000ivYcjAAE,Madison Gas & Electric Company,,
11481,001o000000ivYciAAE,"Madison, City of",,
11501,001o000000ivYchAAE,Magic Valley Electric Coop Inc,,
4319,001o000000ivYcGAAU,Copan Public Works Authority,,
11515,001o000000ivYcgAAE,Maiden Town of,,
4327,001o000000ivYcFAAU,"Coosa Valley Electric Cooperative, Inc.",,
11519,001o000000ivYcfAAE,Magnolia Electric Power Association,,
4329,001o000000ivYcEAAU,"Copper Valley Elec Assn, Inc",,
4341,001o000000ivYcDAAU,Corbin City Utilities Comm,,
